"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","Ozone","PM2.5"
2018-05-05,"Blackstone","Lee",35.4325,-79.2887,2018,5,41,48
2018-05-05,"Bryson City","Swain",35.434767,-83.442133,2018,5,28,57
2018-05-05,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,40
2018-05-06,"Blackstone","Lee",35.4325,-79.2887,2018,5,40,45
2018-05-06,"Bryson City","Swain",35.434767,-83.442133,2018,5,51,25
2018-05-06,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,32
2018-05-07,"Blackstone","Lee",35.4325,-79.2887,2018,5,45,21
2018-05-07,"Bryson City","Swain",35.434767,-83.442133,2018,5,NA,33
2018-05-07,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,28
2018-05-08,"Blackstone","Lee",35.4325,-79.2887,2018,5,51,38
2018-05-08,"Bryson City","Swain",35.434767,-83.442133,2018,5,46,29
2018-05-08,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,38
2018-05-09,"Blackstone","Lee",35.4325,-79.2887,2018,5,64,35
2018-05-09,"Bryson City","Swain",35.434767,-83.442133,2018,5,47,30
2018-05-10,"Blackstone","Lee",35.4325,-79.2887,2018,5,54,45
2018-05-10,"Bryson City","Swain",35.434767,-83.442133,2018,5,46,43
2018-05-11,"Blackstone","Lee",35.4325,-79.2887,2018,5,58,50
2018-05-11,"Bryson City","Swain",35.434767,-83.442133,2018,5,49,42
2018-05-11,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,51
2018-05-12,"Blackstone","Lee",35.4325,-79.2887,2018,5,58,54
2018-05-12,"Bryson City","Swain",35.434767,-83.442133,2018,5,48,51
2018-05-12,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,55
2018-05-13,"Blackstone","Lee",35.4325,-79.2887,2018,5,48,56
2018-05-13,"Bryson City","Swain",35.434767,-83.442133,2018,5,44,49
2018-05-13,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,56
2018-05-14,"Blackstone","Lee",35.4325,-79.2887,2018,5,51,54
2018-05-14,"Bryson City","Swain",35.434767,-83.442133,2018,5,39,52
2018-05-14,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,54
2018-05-15,"Blackstone","Lee",35.4325,-79.2887,2018,5,23,25
2018-05-15,"Bryson City","Swain",35.434767,-83.442133,2018,5,26,54
2018-05-15,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,25
2018-05-16,"Blackstone","Lee",35.4325,-79.2887,2018,5,33,25
2018-05-16,"Bryson City","Swain",35.434767,-83.442133,2018,5,23,27
2018-05-16,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,27
2018-05-17,"Blackstone","Lee",35.4325,-79.2887,2018,5,27,15
2018-05-17,"Bryson City","Swain",35.434767,-83.442133,2018,5,22,23
2018-05-17,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,21
2018-05-18,"Blackstone","Lee",35.4325,-79.2887,2018,5,26,16
2018-05-18,"Bryson City","Swain",35.434767,-83.442133,2018,5,31,25
2018-05-18,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,25
2018-05-19,"Blackstone","Lee",35.4325,-79.2887,2018,5,20,0
2018-05-19,"Bryson City","Swain",35.434767,-83.442133,2018,5,37,36
2018-05-19,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,13
2018-05-20,"Blackstone","Lee",35.4325,-79.2887,2018,5,27,21
2018-05-20,"Bryson City","Swain",35.434767,-83.442133,2018,5,32,38
2018-05-20,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,29
2018-05-21,"Blackstone","Lee",35.4325,-79.2887,2018,5,36,27
2018-05-21,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,25
2018-05-21,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,38
2018-05-22,"Blackstone","Lee",35.4325,-79.2887,2018,5,29,22
2018-05-22,"Bryson City","Swain",35.434767,-83.442133,2018,5,25,22
2018-05-22,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,38
2018-05-23,"Blackstone","Lee",35.4325,-79.2887,2018,5,30,21
2018-05-23,"Bryson City","Swain",35.434767,-83.442133,2018,5,36,15
2018-05-23,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,25
2018-05-24,"Blackstone","Lee",35.4325,-79.2887,2018,5,44,33
2018-05-24,"Bryson City","Swain",35.434767,-83.442133,2018,5,37,33
2018-05-24,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,30
2018-05-25,"Blackstone","Lee",35.4325,-79.2887,2018,5,35,33
2018-05-25,"Bryson City","Swain",35.434767,-83.442133,2018,5,26,15
2018-05-25,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,34
2018-05-26,"Blackstone","Lee",35.4325,-79.2887,2018,5,23,17
2018-05-26,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,10
2018-05-26,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,25
2018-05-27,"Blackstone","Lee",35.4325,-79.2887,2018,5,24,18
2018-05-27,"Bryson City","Swain",35.434767,-83.442133,2018,5,23,NA
2018-05-27,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,23
2018-05-28,"Blackstone","Lee",35.4325,-79.2887,2018,5,17,5
2018-05-28,"Bryson City","Swain",35.434767,-83.442133,2018,5,13,NA
2018-05-28,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,15
2018-05-29,"Blackstone","Lee",35.4325,-79.2887,2018,5,22,6
2018-05-29,"Bryson City","Swain",35.434767,-83.442133,2018,5,19,NA
2018-05-29,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,20
2018-05-30,"Blackstone","Lee",35.4325,-79.2887,2018,5,21,20
2018-05-30,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,8
2018-05-30,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,24
2018-05-31,"Blackstone","Lee",35.4325,-79.2887,2018,5,23,25
2018-05-31,"Bryson City","Swain",35.434767,-83.442133,2018,5,31,20
2018-05-31,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,28
2018-06-01,"Blackstone","Lee",35.4325,-79.2887,2018,6,43,24
2018-06-01,"Bryson City","Swain",35.434767,-83.442133,2018,6,44,18
2018-06-01,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,35
2018-06-02,"Blackstone","Lee",35.4325,-79.2887,2018,6,44,18
2018-06-02,"Bryson City","Swain",35.434767,-83.442133,2018,6,39,27
2018-06-02,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,28
2018-06-03,"Blackstone","Lee",35.4325,-79.2887,2018,6,42,23
2018-06-03,"Bryson City","Swain",35.434767,-83.442133,2018,6,42,32
2018-06-03,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,27
2018-06-04,"Blackstone","Lee",35.4325,-79.2887,2018,6,71,19
2018-06-04,"Bryson City","Swain",35.434767,-83.442133,2018,6,58,23
2018-06-04,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,23
2018-06-05,"Blackstone","Lee",35.4325,-79.2887,2018,6,48,30
2018-06-05,"Bryson City","Swain",35.434767,-83.442133,2018,6,46,26
2018-06-05,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,33
2018-06-06,"Blackstone","Lee",35.4325,-79.2887,2018,6,67,37
2018-06-06,"Bryson City","Swain",35.434767,-83.442133,2018,6,58,33
2018-06-06,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,45
2018-06-07,"Blackstone","Lee",35.4325,-79.2887,2018,6,58,44
2018-06-07,"Bryson City","Swain",35.434767,-83.442133,2018,6,61,41
2018-06-07,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,45
2018-06-08,"Blackstone","Lee",35.4325,-79.2887,2018,6,50,45
2018-06-08,"Bryson City","Swain",35.434767,-83.442133,2018,6,43,17
2018-06-08,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,48
2018-06-09,"Blackstone","Lee",35.4325,-79.2887,2018,6,44,37
2018-06-09,"Bryson City","Swain",35.434767,-83.442133,2018,6,38,5
2018-06-09,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,42
2018-06-10,"Blackstone","Lee",35.4325,-79.2887,2018,6,38,38
2018-06-10,"Bryson City","Swain",35.434767,-83.442133,2018,6,41,7
2018-06-10,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,40
2018-06-11,"Blackstone","Lee",35.4325,-79.2887,2018,6,39,45
2018-06-11,"Bryson City","Swain",35.434767,-83.442133,2018,6,38,5
2018-06-11,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,37
2018-06-12,"Blackstone","Lee",35.4325,-79.2887,2018,6,31,20
2018-06-12,"Bryson City","Swain",35.434767,-83.442133,2018,6,37,14
2018-06-12,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,30
2018-06-13,"Blackstone","Lee",35.4325,-79.2887,2018,6,37,25
2018-06-13,"Bryson City","Swain",35.434767,-83.442133,2018,6,29,23
2018-06-13,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,35
2018-06-14,"Blackstone","Lee",35.4325,-79.2887,2018,6,47,38
2018-06-14,"Bryson City","Swain",35.434767,-83.442133,2018,6,43,30
2018-06-14,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,47
2018-06-15,"Blackstone","Lee",35.4325,-79.2887,2018,6,46,52
2018-06-15,"Bryson City","Swain",35.434767,-83.442133,2018,6,45,40
2018-06-15,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,48
2018-06-16,"Blackstone","Lee",35.4325,-79.2887,2018,6,49,37
2018-06-16,"Bryson City","Swain",35.434767,-83.442133,2018,6,40,38
2018-06-16,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,47
2018-06-17,"Blackstone","Lee",35.4325,-79.2887,2018,6,44,40
2018-06-17,"Bryson City","Swain",35.434767,-83.442133,2018,6,35,35
2018-06-17,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,47
2018-06-18,"Blackstone","Lee",35.4325,-79.2887,2018,6,47,51
2018-06-18,"Bryson City","Swain",35.434767,-83.442133,2018,6,32,NA
2018-06-18,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,59
2018-06-19,"Blackstone","Lee",35.4325,-79.2887,2018,6,51,49
2018-06-19,"Bryson City","Swain",35.434767,-83.442133,2018,6,39,NA
2018-06-19,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,57
2018-06-20,"Blackstone","Lee",35.4325,-79.2887,2018,6,42,42
2018-06-20,"Bryson City","Swain",35.434767,-83.442133,2018,6,27,NA
2018-06-20,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,40
2018-06-21,"Blackstone","Lee",35.4325,-79.2887,2018,6,34,50
2018-06-21,"Bryson City","Swain",35.434767,-83.442133,2018,6,19,NA
2018-06-21,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,52
2018-06-22,"Blackstone","Lee",35.4325,-79.2887,2018,6,39,37
2018-06-22,"Bryson City","Swain",35.434767,-83.442133,2018,6,38,23
2018-06-22,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,40
2018-06-23,"Blackstone","Lee",35.4325,-79.2887,2018,6,41,30
2018-06-23,"Bryson City","Swain",35.434767,-83.442133,2018,6,37,23
2018-06-23,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,36
2018-06-24,"Blackstone","Lee",35.4325,-79.2887,2018,6,40,30
2018-06-24,"Bryson City","Swain",35.434767,-83.442133,2018,6,24,25
2018-06-24,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,30
2018-06-25,"Blackstone","Lee",35.4325,-79.2887,2018,6,43,36
2018-06-25,"Bryson City","Swain",35.434767,-83.442133,2018,6,25,21
2018-06-25,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,44
2018-06-26,"Blackstone","Lee",35.4325,-79.2887,2018,6,28,22
2018-06-26,"Bryson City","Swain",35.434767,-83.442133,2018,6,22,15
2018-06-26,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,33
2018-06-27,"Blackstone","Lee",35.4325,-79.2887,2018,6,31,26
2018-06-27,"Bryson City","Swain",35.434767,-83.442133,2018,6,30,19
2018-06-27,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,33
2018-06-28,"Blackstone","Lee",35.4325,-79.2887,2018,6,44,23
2018-06-28,"Bryson City","Swain",35.434767,-83.442133,2018,6,31,NA
2018-06-28,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,33
2018-06-29,"Blackstone","Lee",35.4325,-79.2887,2018,6,54,38
2018-06-29,"Bryson City","Swain",35.434767,-83.442133,2018,6,34,NA
2018-06-29,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,46
2018-06-30,"Blackstone","Lee",35.4325,-79.2887,2018,6,44,41
2018-06-30,"Bryson City","Swain",35.434767,-83.442133,2018,6,39,NA
2018-06-30,"Triple Oak","Wake",35.8652,-78.8197,2018,6,NA,52
2018-07-01,"Blackstone","Lee",35.4325,-79.2887,2018,7,32,23
2018-07-01,"Bryson City","Swain",35.434767,-83.442133,2018,7,27,NA
2018-07-01,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,32
2018-07-02,"Blackstone","Lee",35.4325,-79.2887,2018,7,32,20
2018-07-02,"Bryson City","Swain",35.434767,-83.442133,2018,7,29,NA
2018-07-02,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,40
2018-07-03,"Blackstone","Lee",35.4325,-79.2887,2018,7,44,42
2018-07-03,"Bryson City","Swain",35.434767,-83.442133,2018,7,31,24
2018-07-03,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,48
2018-07-04,"Blackstone","Lee",35.4325,-79.2887,2018,7,27,30
2018-07-04,"Bryson City","Swain",35.434767,-83.442133,2018,7,40,51
2018-07-04,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,39
2018-07-05,"Blackstone","Lee",35.4325,-79.2887,2018,7,30,20
2018-07-05,"Bryson City","Swain",35.434767,-83.442133,2018,7,29,38
2018-07-05,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,29
2018-07-06,"Blackstone","Lee",35.4325,-79.2887,2018,7,31,17
2018-07-06,"Bryson City","Swain",35.434767,-83.442133,2018,7,26,32
2018-07-06,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,28
2018-07-07,"Blackstone","Lee",35.4325,-79.2887,2018,7,32,23
2018-07-07,"Bryson City","Swain",35.434767,-83.442133,2018,7,28,29
2018-07-07,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,24
2018-07-08,"Blackstone","Lee",35.4325,-79.2887,2018,7,37,16
2018-07-08,"Bryson City","Swain",35.434767,-83.442133,2018,7,32,33
2018-07-08,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,15
2018-07-09,"Blackstone","Lee",35.4325,-79.2887,2018,7,47,16
2018-07-09,"Bryson City","Swain",35.434767,-83.442133,2018,7,37,34
2018-07-09,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,19
2018-07-10,"Blackstone","Lee",35.4325,-79.2887,2018,7,51,30
2018-07-10,"Bryson City","Swain",35.434767,-83.442133,2018,7,38,36
2018-07-10,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,40
2018-07-11,"Blackstone","Lee",35.4325,-79.2887,2018,7,77,49
2018-07-11,"Bryson City","Swain",35.434767,-83.442133,2018,7,37,38
2018-07-11,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,57
2018-07-12,"Blackstone","Lee",35.4325,-79.2887,2018,7,54,54
2018-07-12,"Bryson City","Swain",35.434767,-83.442133,2018,7,38,47
2018-07-12,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,48
2018-07-13,"Blackstone","Lee",35.4325,-79.2887,2018,7,71,44
2018-07-13,"Bryson City","Swain",35.434767,-83.442133,2018,7,37,43
2018-07-13,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,43
2018-07-14,"Blackstone","Lee",35.4325,-79.2887,2018,7,49,36
2018-07-14,"Bryson City","Swain",35.434767,-83.442133,2018,7,39,46
2018-07-14,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,33
2018-07-15,"Blackstone","Lee",35.4325,-79.2887,2018,7,48,43
2018-07-15,"Bryson City","Swain",35.434767,-83.442133,2018,7,33,36
2018-07-15,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,42
2018-07-16,"Blackstone","Lee",35.4325,-79.2887,2018,7,41,47
2018-07-16,"Bryson City","Swain",35.434767,-83.442133,2018,7,30,30
2018-07-16,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,52
2018-07-17,"Blackstone","Lee",35.4325,-79.2887,2018,7,44,39
2018-07-17,"Bryson City","Swain",35.434767,-83.442133,2018,7,5,26
2018-07-17,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,48
2018-07-18,"Blackstone","Lee",35.4325,-79.2887,2018,7,49,30
2018-07-18,"Bryson City","Swain",35.434767,-83.442133,2018,7,43,32
2018-07-18,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,24
2018-07-19,"Blackstone","Lee",35.4325,-79.2887,2018,7,64,33
2018-07-19,"Bryson City","Swain",35.434767,-83.442133,2018,7,37,36
2018-07-19,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,30
2018-07-20,"Blackstone","Lee",35.4325,-79.2887,2018,7,39,35
2018-07-20,"Bryson City","Swain",35.434767,-83.442133,2018,7,40,44
2018-07-20,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,33
2018-07-21,"Blackstone","Lee",35.4325,-79.2887,2018,7,42,26
2018-07-21,"Bryson City","Swain",35.434767,-83.442133,2018,7,44,22
2018-07-21,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,20
2018-07-22,"Blackstone","Lee",35.4325,-79.2887,2018,7,43,20
2018-07-22,"Bryson City","Swain",35.434767,-83.442133,2018,7,37,26
2018-07-22,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,25
2018-07-23,"Blackstone","Lee",35.4325,-79.2887,2018,7,39,20
2018-07-23,"Bryson City","Swain",35.434767,-83.442133,2018,7,36,20
2018-07-23,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,35
2018-07-24,"Blackstone","Lee",35.4325,-79.2887,2018,7,39,17
2018-07-24,"Bryson City","Swain",35.434767,-83.442133,2018,7,31,21
2018-07-24,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,24
2018-07-25,"Blackstone","Lee",35.4325,-79.2887,2018,7,34,17
2018-07-25,"Bryson City","Swain",35.434767,-83.442133,2018,7,35,25
2018-07-25,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,28
2018-07-26,"Blackstone","Lee",35.4325,-79.2887,2018,7,40,23
2018-07-26,"Bryson City","Swain",35.434767,-83.442133,2018,7,40,38
2018-07-26,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,34
2018-07-27,"Blackstone","Lee",35.4325,-79.2887,2018,7,39,35
2018-07-27,"Bryson City","Swain",35.434767,-83.442133,2018,7,42,44
2018-07-27,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,47
2018-07-28,"Blackstone","Lee",35.4325,-79.2887,2018,7,42,32
2018-07-28,"Bryson City","Swain",35.434767,-83.442133,2018,7,40,40
2018-07-28,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,46
2018-07-29,"Blackstone","Lee",35.4325,-79.2887,2018,7,37,29
2018-07-29,"Bryson City","Swain",35.434767,-83.442133,2018,7,40,36
2018-07-29,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,38
2018-07-30,"Blackstone","Lee",35.4325,-79.2887,2018,7,25,8
2018-07-30,"Bryson City","Swain",35.434767,-83.442133,2018,7,41,40
2018-07-30,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,24
2018-07-31,"Blackstone","Lee",35.4325,-79.2887,2018,7,27,23
2018-07-31,"Bryson City","Swain",35.434767,-83.442133,2018,7,31,27
2018-07-31,"Triple Oak","Wake",35.8652,-78.8197,2018,7,NA,26
2018-08-01,"Blackstone","Lee",35.4325,-79.2887,2018,8,29,NA
2018-08-01,"Bryson City","Swain",35.434767,-83.442133,2018,8,31,25
2018-08-01,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,28
2018-08-02,"Blackstone","Lee",35.4325,-79.2887,2018,8,25,NA
2018-08-02,"Bryson City","Swain",35.434767,-83.442133,2018,8,23,7
2018-08-02,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,27
2018-08-03,"Blackstone","Lee",35.4325,-79.2887,2018,8,17,NA
2018-08-03,"Bryson City","Swain",35.434767,-83.442133,2018,8,25,10
2018-08-03,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,16
2018-08-04,"Blackstone","Lee",35.4325,-79.2887,2018,8,26,NA
2018-08-04,"Bryson City","Swain",35.434767,-83.442133,2018,8,27,15
2018-08-04,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,23
2018-08-05,"Blackstone","Lee",35.4325,-79.2887,2018,8,31,NA
2018-08-05,"Bryson City","Swain",35.434767,-83.442133,2018,8,29,25
2018-08-05,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,30
2018-08-06,"Blackstone","Lee",35.4325,-79.2887,2018,8,37,NA
2018-08-06,"Bryson City","Swain",35.434767,-83.442133,2018,8,24,27
2018-08-06,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,39
2018-08-07,"Bryson City","Swain",35.434767,-83.442133,2018,8,26,27
2018-08-07,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,35
2018-08-08,"Bryson City","Swain",35.434767,-83.442133,2018,8,26,27
2018-08-08,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,27
2018-08-09,"Bryson City","Swain",35.434767,-83.442133,2018,8,32,18
2018-08-09,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,33
2018-08-10,"Bryson City","Swain",35.434767,-83.442133,2018,8,28,19
2018-08-10,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,50
2018-08-11,"Bryson City","Swain",35.434767,-83.442133,2018,8,31,24
2018-08-11,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,39
2018-08-12,"Bryson City","Swain",35.434767,-83.442133,2018,8,36,41
2018-08-12,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,30
2018-08-13,"Bryson City","Swain",35.434767,-83.442133,2018,8,31,45
2018-08-13,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,27
2018-08-14,"Bryson City","Swain",35.434767,-83.442133,2018,8,34,47
2018-08-14,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,30
2018-08-15,"Bryson City","Swain",35.434767,-83.442133,2018,8,28,54
2018-08-15,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,47
2018-08-16,"Bryson City","Swain",35.434767,-83.442133,2018,8,37,59
2018-08-16,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,57
2018-08-17,"Bryson City","Swain",35.434767,-83.442133,2018,8,28,54
2018-08-17,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,47
2018-08-18,"Bryson City","Swain",35.434767,-83.442133,2018,8,27,31
2018-08-18,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,26
2018-08-19,"Bryson City","Swain",35.434767,-83.442133,2018,8,30,24
2018-08-19,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,26
2018-08-20,"Bryson City","Swain",35.434767,-83.442133,2018,8,31,29
2018-08-21,"Bryson City","Swain",35.434767,-83.442133,2018,8,31,52
2018-08-21,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,30
2018-08-22,"Bryson City","Swain",35.434767,-83.442133,2018,8,34,37
2018-08-22,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,30
2018-08-23,"Bryson City","Swain",35.434767,-83.442133,2018,8,40,53
2018-08-23,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,42
2018-08-24,"Bryson City","Swain",35.434767,-83.442133,2018,8,36,39
2018-08-24,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,31
2018-08-25,"Bryson City","Swain",35.434767,-83.442133,2018,8,36,NA
2018-08-25,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,29
2018-08-26,"Bryson City","Swain",35.434767,-83.442133,2018,8,33,NA
2018-08-26,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,41
2018-08-27,"Bryson City","Swain",35.434767,-83.442133,2018,8,30,NA
2018-08-27,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,56
2018-08-28,"Bryson City","Swain",35.434767,-83.442133,2018,8,36,NA
2018-08-28,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,53
2018-08-29,"Bryson City","Swain",35.434767,-83.442133,2018,8,39,43
2018-08-29,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,40
2018-08-30,"Bryson City","Swain",35.434767,-83.442133,2018,8,29,30
2018-08-30,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,45
2018-08-31,"Bryson City","Swain",35.434767,-83.442133,2018,8,27,21
2018-08-31,"Triple Oak","Wake",35.8652,-78.8197,2018,8,NA,26
2018-09-01,"Bryson City","Swain",35.434767,-83.442133,2018,9,29,29
2018-09-01,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,35
2018-09-02,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,28
2018-09-02,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,24
2018-09-03,"Bryson City","Swain",35.434767,-83.442133,2018,9,25,18
2018-09-03,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,22
2018-09-04,"Bryson City","Swain",35.434767,-83.442133,2018,9,28,22
2018-09-04,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,39
2018-09-05,"Bryson City","Swain",35.434767,-83.442133,2018,9,25,31
2018-09-05,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,34
2018-09-06,"Bryson City","Swain",35.434767,-83.442133,2018,9,26,30
2018-09-06,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,33
2018-09-07,"Bryson City","Swain",35.434767,-83.442133,2018,9,30,26
2018-09-07,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,35
2018-09-08,"Bryson City","Swain",35.434767,-83.442133,2018,9,28,28
2018-09-08,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,33
2018-09-09,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,21
2018-09-09,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,23
2018-09-10,"Bryson City","Swain",35.434767,-83.442133,2018,9,17,18
2018-09-10,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,23
2018-09-11,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,10
2018-09-12,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,20
2018-09-13,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,22
2018-09-14,"Bryson City","Swain",35.434767,-83.442133,2018,9,23,14
2018-09-15,"Bryson City","Swain",35.434767,-83.442133,2018,9,21,13
2018-09-16,"Bryson City","Swain",35.434767,-83.442133,2018,9,12,9
2018-09-17,"Bryson City","Swain",35.434767,-83.442133,2018,9,21,10
2018-09-18,"Bryson City","Swain",35.434767,-83.442133,2018,9,27,22
2018-09-19,"Bryson City","Swain",35.434767,-83.442133,2018,9,34,32
2018-09-20,"Bryson City","Swain",35.434767,-83.442133,2018,9,35,44
